,Job Title,Company,Job Brief,Deadline Date,Deadline Time,Job Description
104,Graduate - Trustee Services,TMF Group,Prepare trust documents and assist in trust administration. Ensure all control measures relevant to the job responsibilities are undertaken to minimize risk exposure. Assist in new business on-boarding process.,31/12/2024,1800,"The ProgrammeLaunch your career with opportunities available within our service lines below: Accounting & Reporting.Tax Compliance.Corporate Secretarial / Listing.HR & Payroll.Capital Market (Trustee Services, Private Clients, Regulatory Compliance Solution).We are offering: Base salary + discretionary bonus.Hybrid working arrangement (Work from home).Flexible working hours.Professional membership sponsorship.Life insurance and medical coverage.Optical & dental allowance.   Annual Leave, study and examination leave.We offer graduates opportunities in the above services lines based in HK office.What You Will DoPrepare trust documents and assist in trust administration.Ensure all control measures relevant to the job responsibilities are undertaken to minimize risk exposure.Assist in new business on-boarding process.Handle invoicing and debt collection processes.Handle general enquiries from clients.Assist in other ad-hoc projects. Required Skills and AbilitiesUniversity graduates in Business Administration or other related disciplines.Meticulous, well-organized, self-motivated with a positive working attitude.Attention to detail with a high degree of accuracy.Good command of written and spoken English, Cantonese and Putonghua.  Application Closing Date – 31 December 2024. About Us: TMF Group is a leading global provider of high-value business services to clients operating and investing globally.  We focus on providing specialized and business-critical financial and administrative services that enable our clients to operate their corporate structures, finance vehicles and investment funds in different geographical locations."
105,Graduate - Compliance Services - Administration,TMF Group,Assist in handling the compliance projects. Maintain clients and related compliance database in a timely manner. Handle and follow up the KYC documentation on collections and the submission requirements.,31/12/2024,1800,"The ProgrammeLaunch your career with opportunities available within our service lines below: Accounting & Reporting.Tax Compliance.Corporate Secretarial / Listing.HR & Payroll.Capital Market (Trustee Services, Private Clients, Regulatory Compliance Solution).We are offering: Base salary + discretionary bonus.Hybrid working arrangement (Work from home).Flexible working hours.Professional membership sponsorship.Life insurance and medical coverage.Optical & dental allowance.   Annual Leave, study and examination leave.We offer graduates opportunities in the above services lines based in HK office.What You Will DoAssist in handling the compliance projects.Maintain clients and related compliance database in a timely manner.Handle and follow up the KYC documentation on collections and the submission requirements.Provide client service and answer enquiries via email, inbound and outbound calls on a daily basis.  Required Skills and AbilitiesUniversity graduates in Business Administration or other related disciplines.Independent, detail-minded and well-organized.Strong sense of responsibility and initiative.Good command of both written and spoken English and Cantonese. Application Closing Date – 31 December 2024. About Us: TMF Group is a leading global provider of high-value business services to clients operating and investing globally.  We focus on providing specialized and business-critical financial and administrative services that enable our clients to operate their corporate structures, finance vehicles and investment funds in different geographical locations."
106,Graduate - Fund Accounting Services,TMF Group,"Assist Lead Fund Accountant to prepare full NAV reporting pack including management accounts, supporting schedules. Maintain and control the general ledger and various sub-ledgers. Process standard and complex bookkeeping entries.",31/12/2024,1800,"The ProgrammeLaunch your career with opportunities available within our service lines below: Accounting & Reporting.Tax Compliance.Corporate Secretarial / Listing.HR & Payroll.Capital Market (Trustee Services, Private Clients, Regulatory Compliance Solution).We are offering: Base salary + discretionary bonus.Hybrid working arrangement (Work from home).Flexible working hours.Professional membership sponsorship.Life insurance and medical coverage.Optical & dental allowance.   Annual Leave, study and examination leave.We offer graduates opportunities in the above services lines based in HK office.What You Will DoAssist Lead Fund Accountant to prepare full NAV reporting pack including management accounts, supporting schedules.Maintain and control the general ledger and various sub-ledgers.Process standard and complex bookkeeping entries.Prepare investor allocations, capital call / distribution notices.Involved within the full scope of transaction activities including full cycle accounting.Required Skills and AbilitiesUniversity graduates in Accounting.Internship experience gained from sizable CPA firms/ professional firms is an advantage.Self-motivated, hardworking, a strong sense of responsibility with positive working attitude.Good command of written and spoken English, Cantonese and Putonghua. Application Closing Date – 31 December 2024. About Us: TMF Group is a leading global provider of high-value business services to clients operating and investing globally.  We focus on providing specialized and business-critical financial and administrative services that enable our clients to operate their corporate structures, finance vehicles and investment funds in different geographical locations."
107,Graduate-Corporate Secretarial Services-Listed Company/Private Company,TMF Group,"Assist in managing a portfolio of clients’ companies, located locally or overseas in compliance with the Hong Kong Companies Ordinance, Listing Rules and other related ordinances.",31/12/2024,1800,"The ProgrammeLaunch your career with opportunities available within our service lines below: Accounting & Reporting.Tax Compliance.Corporate Secretarial / Listing.HR & Payroll.Capital Market (Trustee Services, Private Clients, Regulatory Compliance Solution).We are offering: Base salary + discretionary bonus.Hybrid working arrangement (Work from home).Flexible working hours.Professional membership sponsorship.Life insurance and medical coverage.Optical & dental allowance.   Annual Leave, study and examination leave.We offer graduates opportunities in the above services lines based in HK office.What You Will DoAssist in managing a portfolio of clients’ companies, located locally or overseas in compliance with the Hong Kong Companies Ordinance, Listing Rules and other related ordinances.Assist managers in providing company secretarial services to listed companies (Listing Services) or non-listed client companies (Corporate Secretarial Services).Draft and issue invoices for clients, follow up debts.Update and maintain records/information in Document Management Systems (Viewpoint).  Required Skills and AbilitiesUniversity graduates in Business Administration, Corporate Governance, Legal Studies or other related disciplines. Internship experience gained from professional firms/ law firms / CPA firms is an advantage.Eager to develop a career in the Company Secretary field.Meticulous, highly organized, conscientious and able to demonstrate high levels of initiative.Good command of written and spoken English, Cantonese and Putonghua.  Application Closing Date – 31 December 2024. About Us: TMF Group is a leading global provider of high-value business services to clients operating and investing globally.  We focus on providing specialized and business-critical financial and administrative services that enable our clients to operate their corporate structures, finance vehicles and investment funds in different geographical locations."
108,Graduate - Compliance Services,TMF Group,Assist in handling the compliance projects. Maintain clients and related compliance database in a timely manner. Handle and follow up the KYC documentation on collections and the submission requirements.,31/12/2024,1800,"The ProgrammeLaunch your career with opportunities available within our service lines below: Accounting & Reporting.Tax Compliance.Corporate Secretarial / Listing.HR & Payroll.Capital Market (Trustee Services, Private Clients, Regulatory Compliance Solution).We are offering: Base salary + discretionary bonus.Hybrid working arrangement (Work from home).Flexible working hours.Professional membership sponsorship.Life insurance and medical coverage.Optical & dental allowance.   Annual Leave, study and examination leave.We offer graduates opportunities in the above services lines based in HK office.What You Will DoAssist in handling the compliance projects.Maintain clients and related compliance database in a timely manner.Handle and follow up the KYC documentation on collections and the submission requirements.Provide client service and answer enquiries via email, inbound and outbound calls on a daily basis.  Required Skills and AbilitiesUniversity graduates in Business Administration or other related disciplines.Independent, detail-minded and well-organized.Strong sense of responsibility and initiative.Good command of both written and spoken English and Cantonese. Application Closing Date – 31 December 2024. About Us: TMF Group is a leading global provider of high-value business services to clients operating and investing globally.  We focus on providing specialized and business-critical financial and administrative services that enable our clients to operate their corporate structures, finance vehicles and investment funds in different geographical locations."
109,Graduate - HR & Payroll Services,TMF Group,"Responsible for tasks throughout the end-to-end payroll processing cycle, including data entry, payroll calculation and payroll reporting. Send timely reminders to the clients on key payroll calendar deadlines.",31/12/2024,1800,"The ProgrammeLaunch your career with opportunities available within our service lines below: Accounting & Reporting.Tax Compliance.Corporate Secretarial / Listing.HR & Payroll.Capital Market (Trustee Services, Private Clients, Regulatory Compliance Solution).We are offering: Base salary + discretionary bonus.Hybrid working arrangement (Work from home).Flexible working hours.Professional membership sponsorship.Life insurance and medical coverage.Optical & dental allowance.   Annual Leave, study and examination leave.We offer graduates opportunities in the above services lines based in HK office.What You Will DoResponsible for tasks throughout the end-to-end payroll processing cycle, including data entry, payroll calculation and payroll reporting.Send timely reminders to the clients on key payroll calendar deadlines.Input employee changes accurately and timely, review changes for proper registration with relevant authorities like labor department, Inland Revenue department, etc.Assist in annual year-end tax finalization, generate tax finalization form for clients and to provide resolution to any related queries.Maintain proper filing and documentation of all relevant documents pertaining to client(s) payroll such as payroll advice, reports and correspondence, etc.   Required Skills and AbilitiesUniversity graduates in Human Resources, Accounting or other related disciplines.Resourceful, independent with strong problem-solving and organizational abilities.Detail-minded and number sensitive.Good command of written and spoken English, Cantonese and Putonghua.  Application Closing Date – 31 December 2024. About Us: TMF Group is a leading global provider of high-value business services to clients operating and investing globally.  We focus on providing specialized and business-critical financial and administrative services that enable our clients to operate their corporate structures, finance vehicles and investment funds in different geographical locations."
110,2024 UNIQLO Management Candidate (UMC) - Jun 2024 Intake,UNIQLO HONG KONG LIMITED,The UNIQLO Management Candidate Program (UMC) is an intensive hands-on masterclass to fast-track your way to global retail leadership.,31/03/2024,1559,"Job HighlightsManagement TraineePassion for fashion industry & UNIQLO Overseas ChallengeJob DescriptionThe UNIQLO Management Candidate Program (UMC) is an intensive hands-on masterclass to fast-track your way to global retail leadership. You will be at the forefront, understanding what our customers need and want, to shape store strategies and spearhead experimental initiatives. You will receive comprehensive training from Store Manager(s), Fast Retailing Management and Innovation Centre (FRMIC) and Senior Management to enhance your competencies and knowledge. You will be a part of the passionate teams to make everyone's lives better through the power of clothing, by Changing clothes, Changing conventional wisdom, and Changing the world. Job RequirementA degree holder from all discipline under 2 years full-time working experiences are welcome;Ambitious to make a difference with a clear sense of mission;Customer centric mindset with strong commitment to contribute to UNIQLO's success;A people-first advocate, keen on teamwork and helping others;Ability to share your values with the people around you, build a relationship of mutual trust and influence others;A UNIQLO fans with an eye for the fashion retail industry;Motivated to experiment and tackle dynamic challenges, fueled by a strong desire to contribute to positive change and pursue an ideal;Agile, ready to jump into a fast-paced environment and ever-changing industry;Proficient in English and Chinese.Compensations & Benefits5-day / 40-hour workweek basically (on shift basis)12-16 days Annual Leave, Birthday LeaveTraining & Promotion System, Overseas Career ChallengeMedical Benefits, Discretionary Bonus, and Staff Purchase Discount Recruitment TimelineNow to 31 Mar 2024: Application periodFeb – May 2024: Selection and InterviewsMay 2024: Offer Extension12 June 2024: Program CommencesAll information received will be kept in strictly confidential and only for employment-related purposes"
111,Wholesale Banking Trainee 2024,"Bank of East Asia ""BEA""","A transformative 24-month journey that provides you with extensive development experience and diverse exposure to the Wholesale Banking industry. Offering valuable opportunities to develop skills hands-on, this programme is designed to accelerate your banking career.",22/03/2024,1800,"The ProgrammeWe are looking for passionate and high-caliber recent graduates to join BEA’s Wholesale Banking Division as Functional Trainee (“FT”). A transformative 24-month journey that provides you with extensive development experience and diverse exposure to the Wholesale Banking industry.Offering valuable opportunities to develop skills hands-on, this programme is designed to accelerate your banking career.Programme Highlights On-the-job development and rotation across core departments in Wholesale Banking.Job placement in relationship management teams to build communication and general selling skills.Secondment to BEA China for in-depth understanding of cross-boundary operations.Participating in bank-wide projects and working with cross-functional teams.Classroom training and learning sessions across a variety of industry topics. After graduating from the programme, you will continue helping to grow the Wholesale Banking business whilst developing your career in a selected area of expertise e.g. relationship management, product specialist, customer experience, channel management and risk & compliance.  Trainees might also be given opportunities to experience different functions within Wholesale Banking every 2-3 years upon satisfactory performance. Required Skills and AbilitiesFresh university graduates, or degree holders with less than 2 years of full-time working experience.Passionately committed to developing a career in Wholesale Banking.Self-motivated, mature, and possess a strong drive for excellence.Good team player and a natural leader.Excellent interpersonal and analytical skills.Excellent command of English, Cantonese, and Mandarin. Application Deadline: 22 Mar 2024.BEA’s Wholesale Banking Division is dedicated to providing best-in-class financial solutions for our corporate clients, from small and medium-sized businesses to listed companies.Supported by an extensive branch network and experienced teams of professionals, we strive to connect businesses to every opportunity through our comprehensive range of services, including corporate lending, syndicated loan, green & sustainability-linked finance, trade finance, debt and capital market services, cash management, treasury services, etc. As a preferred financial partner, we are committed to providing tailor-made banking solutions to meet the specific business needs of our customers.About Us: Incorporated in 1918, The Bank of East Asia, Limited (“BEA”) is a leading Hong Kong-based financial services group listed on The Stock Exchange of Hong Kong, with total consolidated assets of HK$884.4 billion (US$114.1 billion) as of 31st December 2020.BEA provides a comprehensive range of corporate banking, personal banking, wealth management, and investment services to customers throughout Greater China and beyond.In Hong Kong, BEA maintains one of the largest retail networks of any bank, with full-service branches, SupremeGold Centers for high net-worth customers, and innovative, extended hour i-Financial Centres conveniently located throughout the city. "
112,Graduate Position 2024 - Engineering,Colliers International,"Colliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions.",15/03/2024,1800,"The ProgrammeColliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions. Check out the openings below and take action today: Job Opportunities  Investment Analyst | Capital Markets & Investment Services (CMIS): Our CMIS team actively engages in acquisition and disposal of land and enbloc buildings across a range of asset classes. You will work closely with senior brokers to develop strategic real estate directives for clients.  You will acquire market knowledge by conducting thorough market research, financial modelling and analysis to assess transaction competitiveness for clients, as well as develop transferable skills in sales presentation and negotiation. Leasing Executive | Office Services (OS): Our OS team works with global commercial occupiers across all industries to fulfil their premium office needs and maximize the value of their space.  Under the mentorship of experienced brokers, you will gain on-the-job training on industry best practices to deliver end-to-end office solutions to clients. You will also collaborate in client meetings, pitches, lease negotiations to develop communication and presentation skills.  Valuer | Valuation & Advisory Services (VAS): Our VAS team operates with a best-in-class property valuation approach led by industry-leading experts.  You will receive structured training from fundamental technical skills to essential competence for becoming a professional Valuer. You will be part of our expertise team to deliver insight and bespoke strategic advisory based on solid economic, financial and local market analysis to help clients meet their real estate investment and development goals.Analyst | Environment, Social, Governance (ESG) Advisory:  This is a specialized team under Valuation & Advisory Services, which provides holistic ESG advisory that can enhance staff wellbeing, increase employee retention, access green finance, and boost asset value.  You will work along with our ESG experts to deliver dedicated consultancy, reporting and sustainability related services to clients in Hong Kong and across Asia. You will gain invaluable exposure from cutting-edge ESG initiatives with a strong focus on environmental sustainability in our dynamic team.  Required Skills and AbilitiesGraduates with degrees in Real Estate, Surveying, Real Estate Management, Hospitality, Finance or related specialization would be most relevant for Valuation related positions.Graduates with degrees in Environmental Science and/or Engineering, Sustainability would be an edge for ESG role.  Graduates with aspirations in driving sales would be welcome for more client-facing service lines (brokering teams).  A successful candidate would be a self-starter with a drive to excel, possess maturity to perform tasks independently, excellent communication skills (both written and verbal) and ability to work as a team player. What’s on offer: We provide an enterprising and collaborative platform where you can accelerate your career growth. Our global culture emphasizes learning and development, which supports your journey in obtaining professional qualifications including but not limited to HKIS, RICS, ESG related certificates.This is a great opportunity for passionate real estate fresh talents to work in an empowering environment with autonomy and competitive benefits structure that unleashes your full potential, fostering your professional growth.  How your candidate journey begins:  Submit your Resume with Cover Letter before application deadline - 15 March 2024.Specify your interest in a particular department (service line) in the comment box under ""Message to Hiring Manager"". Ready for our call/email in March for 1st assessment.Shortlisted candidates will be invited to our Experience Day in April 2024. About Us: Colliers is a leading diversified professional services and investment management company.For more than 28 years, our experienced leadership with significant inside ownership has delivered component annual investment returns of approximately 20% for shareholders. "
113,Graduate Position 2024 - Property,Colliers International,"Colliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions.",15/03/2024,1800,"The ProgrammeColliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions. Check out the openings below and take action today: Job Opportunities  Investment Analyst | Capital Markets & Investment Services (CMIS): Our CMIS team actively engages in acquisition and disposal of land and enbloc buildings across a range of asset classes. You will work closely with senior brokers to develop strategic real estate directives for clients.  You will acquire market knowledge by conducting thorough market research, financial modelling and analysis to assess transaction competitiveness for clients, as well as develop transferable skills in sales presentation and negotiation. Leasing Executive | Office Services (OS): Our OS team works with global commercial occupiers across all industries to fulfil their premium office needs and maximize the value of their space.  Under the mentorship of experienced brokers, you will gain on-the-job training on industry best practices to deliver end-to-end office solutions to clients. You will also collaborate in client meetings, pitches, lease negotiations to develop communication and presentation skills.  Valuer | Valuation & Advisory Services (VAS): Our VAS team operates with a best-in-class property valuation approach led by industry-leading experts.  You will receive structured training from fundamental technical skills to essential competence for becoming a professional Valuer. You will be part of our expertise team to deliver insight and bespoke strategic advisory based on solid economic, financial and local market analysis to help clients meet their real estate investment and development goals.Analyst | Environment, Social, Governance (ESG) Advisory:  This is a specialized team under Valuation & Advisory Services, which provides holistic ESG advisory that can enhance staff wellbeing, increase employee retention, access green finance, and boost asset value.  You will work along with our ESG experts to deliver dedicated consultancy, reporting and sustainability related services to clients in Hong Kong and across Asia. You will gain invaluable exposure from cutting-edge ESG initiatives with a strong focus on environmental sustainability in our dynamic team.  Required Skills and AbilitiesGraduates with degrees in Real Estate, Surveying, Real Estate Management, Hospitality, Finance or related specialization would be most relevant for Valuation related positions.Graduates with degrees in Environmental Science and/or Engineering, Sustainability would be an edge for ESG role.  Graduates with aspirations in driving sales would be welcome for more client-facing service lines (brokering teams).  A successful candidate would be a self-starter with a drive to excel, possess maturity to perform tasks independently, excellent communication skills (both written and verbal) and ability to work as a team player. What’s on offer: We provide an enterprising and collaborative platform where you can accelerate your career growth. Our global culture emphasizes learning and development, which supports your journey in obtaining professional qualifications including but not limited to HKIS, RICS, ESG related certificates.This is a great opportunity for passionate real estate fresh talents to work in an empowering environment with autonomy and competitive benefits structure that unleashes your full potential, fostering your professional growth.  How your candidate journey begins:  Submit your Resume with Cover Letter before application deadline - 15 March 2024.Specify your interest in a particular department (service line) in the comment box under ""Message to Hiring Manager"". Ready for our call/email in March for 1st assessment.Shortlisted candidates will be invited to our Experience Day in April 2024. About Us: Colliers is a leading diversified professional services and investment management company.For more than 28 years, our experienced leadership with significant inside ownership has delivered component annual investment returns of approximately 20% for shareholders. "
114,Graduate Position 2024 - Finance,Colliers International,"Colliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions.",15/03/2024,1800,"The ProgrammeColliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions. Check out the openings below and take action today: Job Opportunities  Investment Analyst | Capital Markets & Investment Services (CMIS): Our CMIS team actively engages in acquisition and disposal of land and enbloc buildings across a range of asset classes. You will work closely with senior brokers to develop strategic real estate directives for clients.  You will acquire market knowledge by conducting thorough market research, financial modelling and analysis to assess transaction competitiveness for clients, as well as develop transferable skills in sales presentation and negotiation. Leasing Executive | Office Services (OS): Our OS team works with global commercial occupiers across all industries to fulfil their premium office needs and maximize the value of their space.  Under the mentorship of experienced brokers, you will gain on-the-job training on industry best practices to deliver end-to-end office solutions to clients. You will also collaborate in client meetings, pitches, lease negotiations to develop communication and presentation skills.  Valuer | Valuation & Advisory Services (VAS): Our VAS team operates with a best-in-class property valuation approach led by industry-leading experts.  You will receive structured training from fundamental technical skills to essential competence for becoming a professional Valuer. You will be part of our expertise team to deliver insight and bespoke strategic advisory based on solid economic, financial and local market analysis to help clients meet their real estate investment and development goals.Analyst | Environment, Social, Governance (ESG) Advisory:  This is a specialized team under Valuation & Advisory Services, which provides holistic ESG advisory that can enhance staff wellbeing, increase employee retention, access green finance, and boost asset value.  You will work along with our ESG experts to deliver dedicated consultancy, reporting and sustainability related services to clients in Hong Kong and across Asia. You will gain invaluable exposure from cutting-edge ESG initiatives with a strong focus on environmental sustainability in our dynamic team.  Required Skills and AbilitiesGraduates with degrees in Real Estate, Surveying, Real Estate Management, Hospitality, Finance or related specialization would be most relevant for Valuation related positions.Graduates with degrees in Environmental Science and/or Engineering, Sustainability would be an edge for ESG role.  Graduates with aspirations in driving sales would be welcome for more client-facing service lines (brokering teams).  A successful candidate would be a self-starter with a drive to excel, possess maturity to perform tasks independently, excellent communication skills (both written and verbal) and ability to work as a team player. What’s on offer: We provide an enterprising and collaborative platform where you can accelerate your career growth. Our global culture emphasizes learning and development, which supports your journey in obtaining professional qualifications including but not limited to HKIS, RICS, ESG related certificates.This is a great opportunity for passionate real estate fresh talents to work in an empowering environment with autonomy and competitive benefits structure that unleashes your full potential, fostering your professional growth.  How your candidate journey begins:  Submit your Resume with Cover Letter before application deadline - 15 March 2024.Specify your interest in a particular department (service line) in the comment box under ""Message to Hiring Manager"". Ready for our call/email in March for 1st assessment.Shortlisted candidates will be invited to our Experience Day in April 2024. About Us: Colliers is a leading diversified professional services and investment management company.For more than 28 years, our experienced leadership with significant inside ownership has delivered component annual investment returns of approximately 20% for shareholders. "
115,Graduate Position 2024 - Hospitality,Colliers International,"Colliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions.",15/03/2024,1800,"The ProgrammeColliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions. Check out the openings below and take action today: Job Opportunities  Investment Analyst | Capital Markets & Investment Services (CMIS): Our CMIS team actively engages in acquisition and disposal of land and enbloc buildings across a range of asset classes. You will work closely with senior brokers to develop strategic real estate directives for clients.  You will acquire market knowledge by conducting thorough market research, financial modelling and analysis to assess transaction competitiveness for clients, as well as develop transferable skills in sales presentation and negotiation. Leasing Executive | Office Services (OS): Our OS team works with global commercial occupiers across all industries to fulfil their premium office needs and maximize the value of their space.  Under the mentorship of experienced brokers, you will gain on-the-job training on industry best practices to deliver end-to-end office solutions to clients. You will also collaborate in client meetings, pitches, lease negotiations to develop communication and presentation skills.  Valuer | Valuation & Advisory Services (VAS): Our VAS team operates with a best-in-class property valuation approach led by industry-leading experts.  You will receive structured training from fundamental technical skills to essential competence for becoming a professional Valuer. You will be part of our expertise team to deliver insight and bespoke strategic advisory based on solid economic, financial and local market analysis to help clients meet their real estate investment and development goals.Analyst | Environment, Social, Governance (ESG) Advisory:  This is a specialized team under Valuation & Advisory Services, which provides holistic ESG advisory that can enhance staff wellbeing, increase employee retention, access green finance, and boost asset value.  You will work along with our ESG experts to deliver dedicated consultancy, reporting and sustainability related services to clients in Hong Kong and across Asia. You will gain invaluable exposure from cutting-edge ESG initiatives with a strong focus on environmental sustainability in our dynamic team.  Required Skills and AbilitiesGraduates with degrees in Real Estate, Surveying, Real Estate Management, Hospitality, Finance or related specialization would be most relevant for Valuation related positions.Graduates with degrees in Environmental Science and/or Engineering, Sustainability would be an edge for ESG role.  Graduates with aspirations in driving sales would be welcome for more client-facing service lines (brokering teams).  A successful candidate would be a self-starter with a drive to excel, possess maturity to perform tasks independently, excellent communication skills (both written and verbal) and ability to work as a team player. What’s on offer: We provide an enterprising and collaborative platform where you can accelerate your career growth. Our global culture emphasizes learning and development, which supports your journey in obtaining professional qualifications including but not limited to HKIS, RICS, ESG related certificates.This is a great opportunity for passionate real estate fresh talents to work in an empowering environment with autonomy and competitive benefits structure that unleashes your full potential, fostering your professional growth.  How your candidate journey begins:  Submit your Resume with Cover Letter before application deadline - 15 March 2024.Specify your interest in a particular department (service line) in the comment box under ""Message to Hiring Manager"". Ready for our call/email in March for 1st assessment.Shortlisted candidates will be invited to our Experience Day in April 2024. About Us: Colliers is a leading diversified professional services and investment management company.For more than 28 years, our experienced leadership with significant inside ownership has delivered component annual investment returns of approximately 20% for shareholders. "
116,Graduate Position 2024 - Planning/Surveying,Colliers International,"Colliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions.",15/03/2024,1800,"The ProgrammeColliers is kicking start the recruitment journey for 2024 graduates!  If you’re a fresh graduate ready to unleash your career potential in the commercial real estate industry, now is the time to apply for our graduate positions. Check out the openings below and take action today: Job Opportunities  Investment Analyst | Capital Markets & Investment Services (CMIS): Our CMIS team actively engages in acquisition and disposal of land and enbloc buildings across a range of asset classes. You will work closely with senior brokers to develop strategic real estate directives for clients.  You will acquire market knowledge by conducting thorough market research, financial modelling and analysis to assess transaction competitiveness for clients, as well as develop transferable skills in sales presentation and negotiation. Leasing Executive | Office Services (OS): Our OS team works with global commercial occupiers across all industries to fulfil their premium office needs and maximize the value of their space.  Under the mentorship of experienced brokers, you will gain on-the-job training on industry best practices to deliver end-to-end office solutions to clients. You will also collaborate in client meetings, pitches, lease negotiations to develop communication and presentation skills.  Valuer | Valuation & Advisory Services (VAS): Our VAS team operates with a best-in-class property valuation approach led by industry-leading experts.  You will receive structured training from fundamental technical skills to essential competence for becoming a professional Valuer. You will be part of our expertise team to deliver insight and bespoke strategic advisory based on solid economic, financial and local market analysis to help clients meet their real estate investment and development goals.Analyst | Environment, Social, Governance (ESG) Advisory:  This is a specialized team under Valuation & Advisory Services, which provides holistic ESG advisory that can enhance staff wellbeing, increase employee retention, access green finance, and boost asset value.  You will work along with our ESG experts to deliver dedicated consultancy, reporting and sustainability related services to clients in Hong Kong and across Asia. You will gain invaluable exposure from cutting-edge ESG initiatives with a strong focus on environmental sustainability in our dynamic team.  Required Skills and AbilitiesGraduates with degrees in Real Estate, Surveying, Real Estate Management, Hospitality, Finance or related specialization would be most relevant for Valuation related positions.Graduates with degrees in Environmental Science and/or Engineering, Sustainability would be an edge for ESG role.  Graduates with aspirations in driving sales would be welcome for more client-facing service lines (brokering teams).  A successful candidate would be a self-starter with a drive to excel, possess maturity to perform tasks independently, excellent communication skills (both written and verbal) and ability to work as a team player. What’s on offer: We provide an enterprising and collaborative platform where you can accelerate your career growth. Our global culture emphasizes learning and development, which supports your journey in obtaining professional qualifications including but not limited to HKIS, RICS, ESG related certificates.This is a great opportunity for passionate real estate fresh talents to work in an empowering environment with autonomy and competitive benefits structure that unleashes your full potential, fostering your professional growth.  How your candidate journey begins:  Submit your Resume with Cover Letter before application deadline - 15 March 2024.Specify your interest in a particular department (service line) in the comment box under ""Message to Hiring Manager"". Ready for our call/email in March for 1st assessment.Shortlisted candidates will be invited to our Experience Day in April 2024. About Us: Colliers is a leading diversified professional services and investment management company.For more than 28 years, our experienced leadership with significant inside ownership has delivered component annual investment returns of approximately 20% for shareholders. "
