Company Name,Job Title,Job Details
OKX - Hong Kong,Graduate Hire 2023/24 - Product Designer,"Who We Are
At OKX, we believe our future is reshaped with technology. Founded in 2017, OKX is one of the world’s leading cryptocurrency spot and derivatives exchanges. OKX innovatively adopted blockchain technology to reshape the financial ecosystem by offering some of the most diverse and sophisticated products, solutions, and trading tools on the market. Trusted by more than 20 million users in over 180 regions globally, OKX strives to provide an engaging platform that empowers every individual to explore the world of crypto. In addition to its world-class DeFi exchange, OKX serves its users with OKX Insights, a research arm that is at the cutting edge of the latest trends in the cryptocurrency industry. With its extensive range of crypto products and services, and unwavering commitment to innovation, OKX vision is a world of financial access backed by blockchain and the power of decentralized finance.
We invest in our people as much as we invest in technology. We are united by our engaging culture, here we win as a team, embrace changes, and do the right thing. We are committed to creating a friendly, rewarding and diverse environment for OKers. It doesn’t matter where you come from, here everyone feels valued, respected and has the same opportunities to develop and thrive — we want to bring out the best in you.
About OKX Graduate Program (Supernova)
The Supernova Program is a 3-year career accelerator program that aims to fast-track young, high-performing graduates into technical experts and future leaders mainly in the fields of Product Engineering, Product Management, and Product Design. We firmly believe in the youthful power of the new era. Join us to achieve your narrative around crypto.
 
As a graduate Product Designer, you will build and maintain the core OKX app with millions of daily active users. You will work cross-functionally with product management, and other engineering teams to identify customer needs, and ship high-quality new features through fast iterations. This is an opportunity to learn the full life cycle of crypto mobile applications including pro/retail trading, asset management, and wallet.
What You’ll Be Doing
Understand the user needs and business goals, transform general initiatives from executives into actionable product plans when generating new ideas and concepts
Generate product roadmaps and secure consensus from stakeholders on scope and deliverable timelines
Create wireframes, user journeys and user flows, to communicate interaction and design ideas effectively\
Collaborate with product management and engineering to create and implement innovative solutions
Establish and promote design systems and guidelines, best practices and standards in design system
What We Look For In You
Bachelors in user experience design, interaction design or other design disciplines focusing on UI/UX design
Familiar with Scenario Based Design and Goal-Directed Design. Also prototyping tools such as Figma and Sketch
Knowledge of UX and design principles, and familiarity with user habits and aesthetic attitudes of international customers
Fluent in English, good communication, teamwork and eager to learn
Candidates MUST submit a portfolio to showcase UI/UX past work
Nice to Haves
Relevant internship experience, preferably with a renowned technology or fintech company.
Highlights of Perks & Benefits
Market Competitive total compensation package
Comprehensive insurance coverage for employees and their dependants
Meal Allowance Program
More surprises to find out!
Equal Opportunity
OKX is committed to equal employment opportunity regardless of race, color, genetic information, religion, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, marital status, disability status, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a need that requires accommodation, please let your recruiter know during your application process."
OKX - Hong Kong,Graduate Hire 2023/24 - Product Manager,"Who We Are
At OKX, we believe our future is reshaped with technology. Founded in 2017, OKX is one of the world’s leading cryptocurrency spot and derivatives exchanges. OKX innovatively adopted blockchain technology to reshape the financial ecosystem by offering some of the most diverse and sophisticated products, solutions, and trading tools on the market. Trusted by more than 20 million users in over 180 regions globally, OKX strives to provide an engaging platform that empowers every individual to explore the world of crypto. In addition to its world-class DeFi exchange, OKX serves its users with OKX Insights, a research arm that is at the cutting edge of the latest trends in the cryptocurrency industry. With its extensive range of crypto products and services, and unwavering commitment to innovation, OKX vision is a world of financial access backed by blockchain and the power of decentralized finance.
We invest in our people as much as we invest in technology. We are united by our engaging culture, here we win as a team, embrace changes, and do the right thing. We are committed to creating a friendly, rewarding and diverse environment for OKers. It doesn’t matter where you come from, here everyone feels valued, respected and has the same opportunities to develop and thrive — we want to bring out the best in you.
About OKX Graduate Program (Supernova)
The Supernova Program is a 3-year career accelerator program that aims to fast-track young, high-performing graduates into technical experts and future leaders mainly in the fields of Product Engineering, Product Management, and Product Design. We firmly believe in the youthful power of the new era. Join us to achieve your narrative around crypto.
 
As a graduate Product Manager, you will build and maintain the core OKX app with millions of daily active users. You will work cross-functionally with design, product, and other engineering teams to identify customer needs, and ship high-quality new features through fast iterations
What You’ll Be Doing
Responsible for the requirement-research and product design, collect user suggestions and develop solutions.
Discover and identify business trends and new industry demands, design financial product functions, output prototypes and PRDs from start to launch.
Improve and optimize product competitiveness and user experience through data analysis, competitors research and other means.
Collaborate closely with cross-functions - R&D, Engineering, Marketing, Operations, Business Development teams, to ensure the teams understand the product fully to enable successful product launch/improvements.
What We Look For In You
Bachelors of related disciplines, or self-taught enthusiasts
Strong ability to think logically, work in a team and communicate effectively. Also competent to organize and coordinate resources to solve problems and achieve goals in collaboration with different departments.
Excited with keen interest in blockchain technology, Web3 and financial industry.
Be proactive, enthusiastic, and take up a product owner mindset.
Nice to Haves
Product manager internship experience, preferably from a renowned technology or fintech company.
Investment experience in a certain digital currency direction
Highlights of Perks & Benefits
Market Competitive total compensation package
Comprehensive insurance coverage for employees and their dependants
Meal Allowance Program
More surprises to find out!
Equal Opportunity
OKX is committed to equal employment opportunity regardless of race, color, genetic information, religion, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, marital status, disability status, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a need that requires accommodation, please let your recruiter know during your application process."
OKX - Hong Kong,Graduate Hire 2023/24 - SRE/Security Engineer,"Who We Are
At OKX, we believe our future is reshaped with technology. Founded in 2017, OKX is one of the world’s leading cryptocurrency spot and derivatives exchanges. OKX innovatively adopted blockchain technology to reshape the financial ecosystem by offering some of the most diverse and sophisticated products, solutions, and trading tools on the market. Trusted by more than 20 million users in over 180 regions globally, OKX strives to provide an engaging platform that empowers every individual to explore the world of crypto. In addition to its world-class DeFi exchange, OKX serves its users with OKX Insights, a research arm that is at the cutting edge of the latest trends in the cryptocurrency industry. With its extensive range of crypto products and services, and unwavering commitment to innovation, OKX vision is a world of financial access backed by blockchain and the power of decentralized finance.
We invest in our people as much as we invest in technology. We are united by our engaging culture, here we win as a team, embrace changes, and do the right thing. We are committed to creating a friendly, rewarding and diverse environment for OKers. It doesn’t matter where you come from, here everyone feels valued, respected and has the same opportunities to develop and thrive — we want to bring out the best in you.
About OKX Graduate Program (Supernova)
The Supernova Program is a 3-year Career Accelerator Program that aims to fast-track young, high performing graduates into technical experts and future leaders mainly in the fields of Product Engineering, Product Management, and Product Design. We firmly believe in the youthful power of the new era. Join us to achieve your narrative around crypto.
 
As a graduate Engineer, you will put in your utmost efforts to secure the OKX platform with millions of daily active users. You will work cross-functionally with design, product, and other engineering teams to ensure reliability and security of IT infrastructure, identify and assess security risks, design and develop advanced security protective mechanisms and products. This is an opportunity to learn the full security life cycle of crypto and Web3 platforms, work along with a top-class security team fighting against worldwide security threats, and manage a global cloud-based IT infrastructure.
What You’ll Be Doing
Responsible for service reliability, monitoring, capacity planning and security of the cloud infrastructure
Build tools for automating changes for a large-scale trading platform across the globe
Designing, developing, and maintaining high-performance backend systems to support the requirements of client security projects.
Conducting security testing and vulnerability assessments, including penetration testing, vulnerability scanning, and code reviews.
Conducting routine checks and tests to ensure that all known vulnerabilities are detected and patched.
What We Look For In You
Bachelors in Computer Science, Technology, Engineering, Mathematics, related technical disciplines, or self-taught enthusiasts.
Basic knowledge of security attack and defense, understanding common vulnerability principles and attack techniques, familiar with the best practices and common solutions of the defense side.
Possessing relevant tech stack skillset for the respective specialization - Java/Python/Go, relational databases, data structures and algorithms, OS, and network computers.
Analytical with a positive problem-solving mindset, a proactive team player who embodies a growth mindset, flexible, and comfortable in navigating ambiguity with a global mindset.
Nice to Haves
Comfortable with the cloud-based Linux environment. Knowledgeable in multi-threading and distributed architecture.
Understanding of mainstream messaging frameworks, including Kafka. Or familiar with daily developing tools such as npm, gulp, webpack, git.
Bilingual speaking (Mandarin + English)
Experience in penetration tests, intrusion detection capability development and maintenance, security emergency response, and other related work. Past participation in CTF competitions.
Equal Opportunity
OKX is committed to equal employment opportunity regardless of race, color, genetic information, religion, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, marital status, disability status, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a need that requires accommodation, please let your recruiter know during your application process."
OKX - Hong Kong,Graduate Hire 2023/24 - Blockchain Engineer,"Who We Are
At OKX, we believe our future is reshaped with technology. Founded in 2017, OKX is one of the world’s leading cryptocurrency spot and derivatives exchanges. OKX innovatively adopted blockchain technology to reshape the financial ecosystem by offering some of the most diverse and sophisticated products, solutions, and trading tools on the market. Trusted by more than 20 million users in over 180 regions globally, OKX strives to provide an engaging platform that empowers every individual to explore the world of crypto. In addition to its world-class DeFi exchange, OKX serves its users with OKX Insights, a research arm that is at the cutting edge of the latest trends in the cryptocurrency industry. With its extensive range of crypto products and services, and unwavering commitment to innovation, OKX vision is a world of financial access backed by blockchain and the power of decentralized finance.
We invest in our people as much as we invest in technology. We are united by our engaging culture, here we win as a team, embrace changes, and do the right thing. We are committed to creating a friendly, rewarding and diverse environment for OKers. It doesn’t matter where you come from, here everyone feels valued, respected and has the same opportunities to develop and thrive — we want to bring out the best in you.
About OKX Graduate Program (Supernova)
The Supernova Program is a 3-year Career Accelerator Program that aims to fast-track young, high performing graduates into technical experts and future leaders mainly in the fields of Product Engineering, Product Management, and Product Design. We firmly believe in the youthful power of the new era. Join us to achieve your narrative around crypto.
 
As a graduate Blockchain Engineer, you will have an exceptional opportunity to immerse yourself in the full spectrum of DeFi products and services. Your role will involve actively participating in the development and maintenance of our innovative platform, catering to a diverse range of users engaged in either Defi trading, smart contracts, ZKP, NFT, secure wallet solutions. By collaborating closely with our design, product, and engineering teams, you will contribute to identifying customer needs, crafting advanced features, and delivering seamless experiences through agile iterations. Join our dynamic team and be at the forefront of shaping the future of decentralized finance (DeFi) with hands-on involvement in a comprehensive suite of DeFi-related products.
What You’ll Be Doing
Collaborate with the team to complete the research and development of blockchain projects, e.g research on various Layer2 and rollup technologies/theories in field
Develop applied solutions for financial scenarios by combining blockchain including zero-knowledge proof technology, smart contracts etc.
Responsible for case study, research, collection and collation of blockchain Defi projects, development, architecture design
Analyse, design and implementation of blockchain applications such as DAPP, Swap, Oracle
Work closely with Product, Design and Marketing teams to drive rapid innovation in cross-functional teams.
What We Look For In You
Bachelors in Cryptography, Mathematics, Computer Science, Information Technology, or related fields, or self-taught enthusiasts
Familiar with theoretical foundations, algorithms of zero-knowledge proofs. These include but are not limited to: zkSNARK, zkSTARK, plonk, Groth16, Halo2
Understanding of zero-knowledge proof circuits using C++/rust
Proficient in Java or GO language, blockchain background, and have a certain understanding of Ethereum and other chains
Strong interest in blockchain technology, strong learning ability and understanding ability; Be creative and be able to identify technical gap and improve workflow efficiency, coverage and quality of our solution
Nice to Haves
Skilled in cryptographic algorithms such as homomorphic encryption, ring signatures, threshold signatures
Understand one or more mainstream DeFi projects: MakerDao, uniswap, compound, synthetix, etc.; or understand NFT, etc.
Fluent in spoken and written English and Mandarin
Highlights of Perks & Benefits
Market Competitive total compensation package
Comprehensive insurance coverage for employees and their dependants
Meal Allowance Program
More surprises to find out!
Equal Opportunity
OKX is committed to equal employment opportunity regardless of race, color, genetic information, religion, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, marital status, disability status, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a need that requires accommodation, please let your recruiter know during your application process."
OKX - Hong Kong,Graduate Hire 2023/24 - Software Engineer,"Who We Are
At OKX, we believe our future is reshaped with technology. Founded in 2017, OKX is one of the world’s leading cryptocurrency spot and derivatives exchanges. OKX innovatively adopted blockchain technology to reshape the financial ecosystem by offering some of the most diverse and sophisticated products, solutions, and trading tools on the market. Trusted by more than 20 million users in over 180 regions globally, OKX strives to provide an engaging platform that empowers every individual to explore the world of crypto. In addition to its world-class DeFi exchange, OKX serves its users with OKX Insights, a research arm that is at the cutting edge of the latest trends in the cryptocurrency industry. With its extensive range of crypto products and services, and unwavering commitment to innovation, OKX vision is a world of financial access backed by blockchain and the power of decentralized finance.
We invest in our people as much as we invest in technology. We are united by our engaging culture, here we win as a team, embrace changes, and do the right thing. We are committed to creating a friendly, rewarding and diverse environment for OKers. It doesn’t matter where you come from, here everyone feels valued, respected and has the same opportunities to develop and thrive — we want to bring out the best in you.
About OKX Graduate Program (Supernova)
The Supernova Program is a 3-year Career Accelerator Program that aims to fast-track young, high performing graduates into technical experts and future leaders mainly in the fields of Product Engineering, Product Management, and Product Design. We firmly believe in the youthful power of the new era. Join us to achieve your narrative around crypto.
 
As a graduate Software Engineer, you will build and maintain the OKX platform with millions of daily active users. You will work cross-functionally with design, product, and other engineering teams to identify customer needs, and ship high-quality new features through fast iterations. This is an opportunity to learn the full life cycle of crypto platforms including pro/retail trading, asset management, and wallet.
Hiring Teams
Mobile: As a Mobile Engineer, you will build and maintain our core mobile app with millions of daily active users. You will have the opportunity to learn the full life cycle of a crypto mobile application including retail/pro trading, asset management, wallet and more.
Frontend: As a Frontend Engineer, you will be working closely with the top-notch frontend development team on a wide variety of products - developing with performance in mind to serve a world class digital asset trading platform with millions of active users.
Backend: As a Backend Engineer, you will focus on building our state-of-the-art Cefi/Defi/Quant platform to help our global customers buy and sell their digital assets seamlessly and flawlessly.
SRE/Network & Info Security: As an SRE/Security Engineer, you will be working on a wide-spectrum of projects to manage the IT infrastructure for our global digital asset trading platform and office operations.
What You’ll Be Doing
Be part of the global engineering team to design and develop cutting-edge crypto-linked products on the platform. Deliver customized solutions with performance, scalability and continuous integration in mind while maintaining overall architecture consistency.
Be a problem solver to build high availability, high performance distributed service. Strive for optimization and maximize user satisfaction in a time-critical manner.
Partner closely with Design, Product and Marketing teams, drive rapid innovation by turning design ideas into quality features that scale to millions of users. Communicate effectively to peers, cross-functions and leadership on project deliverables.
Stay on top of industry trends, and evaluate new solutions to address our unique and fast-growing business needs. Prototype ideas quickly using cutting edge technologies.
Maintain high-quality technical documentation. Uphold technology best practices and code reviews with peers. Improve efficiency in cross-office/time zone collaboration.
What We Look For In You
Bachelors in Computer Science, Technology, Engineering, Mathematics, related technical disciplines, or self-taught enthusiasts
Possess relevant tech stack skillset for the respective specialisation - Java/SpringBoot/SpringCloud, Microservice/API development, JavaScript, React/Angular/Vue, HTML5/CSS3, Kotlin/Objective-C/Swift, relational databases, data structures and algorithms, OS and network computers.
Passionate about the latest technology. Curious to learn all aspects of trading products in financial and crypto markets, including spot, future, swap, options, and structured products.
Analytical with positive problem-solving mindset, A pro-active team player that embodies a growth mindset, flexible and comfortable in navigating ambiguity with a global mindset
Experience in practicing automated testing and continuous integration
Nice to Haves
Experience in internship/ freelance projects, designed and developed micro-service programs, or capability for cross-browser development.
Comfortable with the cloud-based Linux environment. Knowledgeable in multi-threading and distributed architecture. Understanding of mainstream messaging frameworks including Kafka. Or familiar with daily developing tools such as npm, gulp, webpack, git, etc.
Interested in equipping themselves to be full-stack architects and open to rotate amongst specialisation. Curious and excited in crypto/ block chain industry.
Highlights of Perks & Benefits
Market Competitive total compensation package
Comprehensive insurance coverage for employees and their dependants
Meal Allowance Program
More surprises to find out!
Equal Opportunity
OKX is committed to equal employment opportunity regardless of race, color, genetic information, religion, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, marital status, disability status, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a need that requires accommodation, please let your recruiter know during your application process."
OKX - Hong Kong,Graduate Hire 2023/24 - Content Designer,"Who We Are
At OKX, we believe our future is reshaped with technology. Founded in 2017, OKX is one of the world’s leading cryptocurrency spot and derivatives exchanges. OKX innovatively adopted blockchain technology to reshape the financial ecosystem by offering some of the most diverse and sophisticated products, solutions, and trading tools on the market. Trusted by more than 20 million users in over 180 regions globally, OKX strives to provide an engaging platform that empowers every individual to explore the world of crypto. In addition to its world-class DeFi exchange, OKX serves its users with OKX Insights, a research arm that is at the cutting edge of the latest trends in the cryptocurrency industry. With its extensive range of crypto products and services, and unwavering commitment to innovation, OKX vision is a world of financial access backed by blockchain and the power of decentralized finance.
We invest in our people as much as we invest in technology. We are united by our engaging culture, here we win as a team, embrace changes, and do the right thing. We are committed to creating a friendly, rewarding and diverse environment for OKers. It doesn’t matter where you come from, here everyone feels valued, respected and has the same opportunities to develop and thrive — we want to bring out the best in you.
About OKX Graduate Program (Supernova)
The Supernova Program is a 3-year Career Accelerator Program that aims to fast-track young, high performing graduates into technical experts and future leaders mainly in the fields of Product Engineering, Product Management, and Product Design. We firmly believe in the youthful power of the new era. Join us to achieve your narrative around crypto.
 
As a graduate Engineer, you will build and maintain the OKX platform with millions of daily active users. You will work cross-functionally with design, product, and other engineering teams to identify customer needs, and ship high-quality new features through fast iterations. This is an opportunity to learn the full life cycle of crypto platforms including pro/retail trading, asset management, and wallet.
What You’ll Be Doing
Creates user-centric copy for web and mobile applications. This includes partnering with product designers and information architects to create information flows and terminology within complex workflows from concept, wireframes, prototypes, to production.
Partner with the product designers to create a cohesive cross-product experience including contributing to the product’s voice and tone style guide.
Collaborate with the product team to identify opportunities where research can inspire, optimize, or evaluate the UI content; in the absence of research, use data and have an intuition for what will work well.
Work closely with UI/UX designers, UX researchers, product managers, engineers to improve the Wish product.
Drives clarity and consistency in tone, terminology, and supports a systematic approach for all in-product copy. Review existing product copy in an effort to constantly refine OKX user communications.
What We Look For In You
Bachelors or above in related discipline
English Fluency in both speaking and professional writing
Good communication, teamwork and eager to learn
Proven ability to adhere to specific conversational ""tones"" and to write about otherwise-serious topics in a fun, creative, and engaging way
Basic knowledge of UX and content development and strategy
Candidates MUST submit writing samples to showcase content creation capability
Nice to Have
Experience in UI copywriting, technical writing, or UX/product design in content development and strategy, bonus if in high-tech industry
Highlights of Perks & Benefits
Market Competitive total compensation package
Comprehensive insurance coverage for employees and their dependants
Meal Allowance Program
More surprises to find out!
Equal Opportunity
OKX is committed to equal employment opportunity regardless of race, color, genetic information, religion, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, marital status, disability status, or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a need that requires accommodation, please let your recruiter know during your application process."
Wiley Edge - Australia,Notify Me - Wiley Edge Graduate Jobs,"Turn on notifications for Wiley Edge's Graduate Jobs and be one of the first to apply when applications open.
What?  
We bridge the skills gap in technology and other high-demand disciplines by connecting education to the working world. Aligned to industry, our Academy curriculum adapts to meet ever-changing requirements. 
Our Alumni offering focuses on custom-trained emerging talent. Through the hire-train-deploy model, we place outstanding graduates into a client’s team for 12 to 24 months, after which they can be converted to full-time employees at no extra cost. At the end of the program, ninety percent of Alumni stay on under our clients’ permanent headcount. 
Part of Wiley
In 2020 Wiley Edge joined Wiley (NYSE: JWA). Wiley is a global leader in research and education, unlocking human potential by enabling discovery, powering education, and shaping workforces. For over 200 years, Wiley has fueled the world’s knowledge ecosystem. Today, their high-impact content, platforms, and services help researchers, learners, institutions, and corporations achieve their goals in an ever-changing world.
Why? 
Why this matters to us
BELONGING WITHOUT CONFORMING 
Inclusion should embrace the diversity within a workforce, not absorb away the differences. We’ve felt the benefits of this at Wiley Edge HQ.  So we want to keep doing our bit to drive change, from sharing our own struggles and victories to doing away with dress codes. 
MAKING MERITOCRACY WORKABLE
“Equality of opportunity” is easy to talk about but hard to put into practice. We recognize that positive action is sometimes needed when a person’s background might hold them back, despite their aptitudes. 
VALUE IN DIFFERENCE
By helping under-represented groups excel in jobs they might not have chosen unaided, organizations gain new thinking, new ideas, and new ways of solving problems.  
How? 
We hire graduates with the potential, passion, and practical degrees to succeed in your teams. 
We train them at Wiley Edge Academy. Aligned to industry, our curriculum adapts to meet ever-changing requirements.
We deploy them onsite with you for 12 to 24 months, supporting their skills development throughout.
After which they can be converted to full-time employees at no extra cost. At the end of the program, ninety percent of Alumni stay on under our clients’ permanent headcount."
Wiley Edge - Australia,Graduate Program: Banking Services Analyst – Australia,"If you’ve always dreamt of an exciting career in Banking, Finance and Tech, now’s the time to make it a reality with Wiley Edge! We recruit year-round and have start dates throughout 2023.
Over the past decade, increasing regulatory scrutiny has led to the evolution of banking services which now play a critical part in every single stage of the trade lifecycle and the overall client journey.  Banking Services is now the sharp tip of a bank’s competitive edge and it has never been more crucial to get it right - meaning talented individuals, like you, are in demand! These roles are challenging, demanding attention to detail and a strong client focus, a keen sense of risk and an awareness of the regulations. At Wiley Edge, we look to pair talented graduates with leading global businesses and we’re always on the lookout for ambitious people, like you, to join the Wiley Edge Alumni Graduate Program. We can provide you with professional, fully paid, free training to embark on your career as an Wiley Edge Alumni Graduate in Banking Services.  We offer a generous graduate salary with pay rises every 6 months to reflect your progress …. and we open doors to world leading organizations.
We’d like to hear from you if you have...
A degree or are completing your studies in 2023 (we have rolling start dates through out the year!)
A genuine interest in Banking and Financial Markets 
Excellent verbal and written communication skills
A curious mindset, keen to learn and upskill
You will need to be an Australian or NZ Citizen, or a Permanent residency holder, as we are unable to provide visa sponsorship for this position
You’ll get:
In-depth interactive training in small classes with graduates like you. Our training is created and delivered by industry experts who know your field inside out 
A generous graduate salary with pay rises every 6 months to reflect your progress
Ongoing training and support throughout your placement
An opportunity to kickstart your career and gain valuable experience in an attractive and exciting industry
How it works:
Apply via the Wiley Edge website
Complete the assessments
Get trained remotely (training is fully paid, free and there are no hidden costs or catches)
Connect with opportunities at some of the world’s most exciting companies
Important information on Diversity
We take great pride in celebrating the diversity of every person who contributes to making mthree the company it is today and will be in the future. We are proud to provide an environment where our colleagues can flourish. We never want people to change - only add to the amazing mix of people that work for Wiley Edge."
Wiley Edge - Australia,Graduate Program: Production Management Analyzer – Australia,"Like real time problem solving in a ‘live’ or ‘production’ environment?  Let us kick-start your tech career in Production Support - we’ll help you learn how to keep applications and systems running smoothly by identifying problems and deploying solutions. You’ll be in the centre of the action, monitoring system health, investigating and resolving incidents, managing the release process for new versions of software and working closely with key stakeholders to resolve issues with technical systems and applications.   
At Wiley Edge, we look to pair talented graduates with leading global businesses and we’re always on the lookout for ambitious people, like you, to join the Wiley Edge Alumni Graduate Program.    We can provide you with professional, fully paid, free training to embark on your career as an mthree Alumni Graduate in Production Support.  We offer a generous graduate salary with pay rises every 6 months to reflect your progress …. and we open doors to world leading organisations.
We’d like to hear from you if you have …
A degree or are completing your studies in 2023 (we have rolling start dates through out the year!)
Good trouble shooting and debugging skills
Good communications skills
A hunger to learn and upskill 
You will need to be an Australian or New Zealand Citizen or a Permanent residency holder, as we are unable to provide visa sponsorship for this position.
You’ll get:
In-depth interactive training in small classes with graduates like you. Our training is created and delivered by industry experts who know your field inside out 
A generous graduate salary with pay rises every 6 months to reflect your progress
Ongoing training and support throughout your placement
An opportunity to kickstart your career and gain valuable experience in an attractive and exciting industry
How it works:
Apply via the Wiley Edge website
Complete the assessments
Get trained remotely (training is fully paid, free and there are no hidden costs or catches)
Connect with opportunities at some of the world’s most exciting companies
Important information on Diversity
We take great pride in celebrating the diversity of every person who contributes to making mthree the company it is today and will be in the future. We are proud to provide an environment where our colleagues can flourish. We never want people to change - only add to the amazing mix of people that work for Wiley Edge."
Wiley Edge - Australia,Graduate Program: Software Developer – Australia,"You’ve worked hard, put the hours in at Uni, so now’s the time to kick-start your tech career with Wiley Edge.  We recruit year round and have start dates throughout 2023.
Like the idea of working with technology to design and develop complex applications in a dynamic team environment?  Want to work with stakeholders across the business to create, test and improve applications that play a fundamental role in an organisation’s daily operations?  At Wiley Edge, we look to pair talented graduates with leading global businesses and we’re always on the lookout for ambitious people, like you, to join the Wiley Edge  Alumni Graduate Program.    We can provide you with professional, fully paid, free training to embark on your career as an Wiley Edge Alumni Graduate Software Developer.  We offer a generous graduate salary with pay rises every 6 months to reflect your progress  …. and we open doors to world leading organisations.
We’d like to hear from you if you have …
A degree or are completing your studies in 2023 (we have rolling start dates through out the year!)
A passion for programming and problem solving
Some practical coding knowledge and experience
A hunger to learn and upskill
You will need to be a Australian or NZ Citizen, or a Permanent residency holder, as we are unable to provide visa sponsorship for this position
We offer training pathways in:
Full stack engineering (Java)
Full stack development (C#/.NET)
Mainframe development using Cobol
Programming in Q/KDB+
Software development with C++
You’ll get:
In-depth interactive training in small classes with graduates like you. Our training is created and delivered by industry experts who know your field inside out 
A generous graduate salary with pay rises every 6 months to reflect your progress
Ongoing training and support throughout your placement
An opportunity to kickstart your career and gain valuable experience in an attractive and exciting industry
How it works:
Apply via the Wiley Edge website
Complete the assessments
Get trained remotely (training is fully paid, free and there are no hidden costs or catches)
Connect with opportunities at some of the world’s most exciting companies
Important information on Diversity
We take great pride in celebrating the diversity of every person who contributes to making Wiley Edge  the company it is today and will be in the future. We are proud to provide an environment where our colleagues can flourish. We never want people to change - only add to the amazing mix of people that work for Wiley Edge."
Wiley Edge - Australia,Graduate Program: Banking Services Analyst – Australia,"If you’ve always dreamt of an exciting career in Banking, Finance and Tech, now’s the time to make it a reality with Wiley Edge! We recruit year-round and have start dates throughout 2023.
Over the past decade, increasing regulatory scrutiny has led to the evolution of banking services which now play a critical part in every single stage of the trade lifecycle and the overall client journey.  Banking Services is now the sharp tip of a bank’s competitive edge and it has never been more crucial to get it right - meaning talented individuals, like you, are in demand! These roles are challenging, demanding attention to detail and a strong client focus, a keen sense of risk and an awareness of the regulations. At Wiley Edge, we look to pair talented graduates with leading global businesses and we’re always on the lookout for ambitious people, like you, to join the Wiley Edge Alumni Graduate Program. We can provide you with professional, fully paid, free training to embark on your career as an Wiley Edge Alumni Graduate in Banking Services.  We offer a generous graduate salary with pay rises every 6 months to reflect your progress …. and we open doors to world leading organizations.
We’d like to hear from you if you have...
A degree or are completing your studies in 2023 (we have rolling start dates through out the year!)
A genuine interest in Banking and Financial Markets 
Excellent verbal and written communication skills
A curious mindset, keen to learn and upskill
You will need to be an Australian or NZ Citizen, or a Permanent residency holder, as we are unable to provide visa sponsorship for this position
You’ll get:
In-depth interactive training in small classes with graduates like you. Our training is created and delivered by industry experts who know your field inside out 
A generous graduate salary with pay rises every 6 months to reflect your progress
Ongoing training and support throughout your placement
An opportunity to kickstart your career and gain valuable experience in an attractive and exciting industry
How it works:
Apply via the Wiley Edge website
Complete the assessments
Get trained remotely (training is fully paid, free and there are no hidden costs or catches)
Connect with opportunities at some of the world’s most exciting companies
Important information on Diversity
We take great pride in celebrating the diversity of every person who contributes to making mthree the company it is today and will be in the future. We are proud to provide an environment where our colleagues can flourish. We never want people to change - only add to the amazing mix of people that work for Wiley Edge."
